time;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
9.65002;(3.5918,-1.54963);(8.52325,0.044318);(3.32245,3.73026);(9.27858,-1.30338);(6.24023,-1.03666);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.30655,-3.30493);(9.29387,1.29167);(3.06669,2.25594);(7.10429,-0.837703);(-0.00602637,-0.625334);(8.56029,-0.679722);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.20561,0.254457);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.4197,1.25954);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(7.83425,0.460281);(8.5212,-0.0599884);(8.84734,0.898455);(6.52886,0.521299)
9.70002;(3.65213,-1.53193);(8.52325,0.044318);(3.32343,3.70394);(9.27858,-1.30338);(6.31126,-1.02383);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.31365,-3.28129);(9.29387,1.29167);(3.06972,2.21417);(7.174,-0.828015);(-0.00602637,-0.625334);(8.62899,-0.673528);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.27689,0.247475);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.48533,1.24585);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(7.90609,0.460736);(8.5212,-0.0599884);(8.84734,0.898455);(6.60165,0.524276)
9.75002;(3.71324,-1.51487);(8.52325,0.044318);(3.32978,3.67739);(9.27858,-1.30338);(6.38214,-1.01102);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.30757,-3.25752);(9.29387,1.29167);(3.07938,2.17497);(7.2443,-0.81805);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.34772,0.24084);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.55151,1.23215);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(7.97739,0.461122);(8.5212,-0.0599884);(8.84734,0.898455);(6.67463,0.527353)
9.80002;(3.77505,-1.49835);(8.52325,0.044318);(3.32182,3.65062);(9.27858,-1.30338);(6.45287,-0.998187);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.30788,-3.23358);(9.29387,1.29167);(3.09523,2.13811);(7.31451,-0.808331);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.41813,0.234523);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.61817,1.21841);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.04987,0.460333);(8.5212,-0.0599884);(8.84734,0.898455);(6.74775,0.530522)
9.85002;(3.83747,-1.48233);(8.52325,0.044318);(3.32012,3.62369);(9.27858,-1.30338);(6.52344,-0.985327);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.31401,-3.20952);(9.29387,1.29167);(3.11671,2.10336);(7.38423,-0.798725);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.48816,0.228497);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.68525,1.20465);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.12379,0.458352);(8.5212,-0.0599884);(8.84734,0.898455);(6.82104,0.533727)
9.90002;(3.90041,-1.46673);(8.52325,0.044318);(3.32411,3.59664);(9.27858,-1.30338);(6.59382,-0.972433);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.3122,-3.18537);(9.29387,1.29167);(3.14335,2.07055);(7.45452,-0.788886);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.55781,0.222738);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.7527,1.19085);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.19797,0.454823);(8.5212,-0.0599884);(8.84734,0.898455);(6.89449,0.537038)
9.95002;(3.9638,-1.45151);(8.52325,0.044318);(3.32754,3.56951);(9.27858,-1.30338);(6.664,-0.959479);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.31643,-3.16117);(9.29387,1.29167);(3.17469,2.03953);(7.52536,-0.778842);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.62712,0.217222);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.82046,1.177);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.27236,0.449835);(8.5212,-0.0599884);(8.84734,0.898455);(6.96807,0.540433)
10;(4.02758,-1.4366);(8.52325,0.044318);(3.332,3.54234);(9.27858,-1.30338);(6.73398,-0.946453);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.32044,-3.13695);(9.29387,1.29167);(3.2103,2.01013);(7.59674,-0.768612);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.69862,0.210765);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.88598,1.16428);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.34695,0.443472);(8.5212,-0.0599884);(8.84734,0.898455);(7.04174,0.543893)
10.05;(4.09167,-1.42197);(8.52325,0.044318);(3.3328,3.51515);(9.27858,-1.30338);(6.80664,-0.934141);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.32458,-3.11275);(9.29387,1.29167);(3.20912,1.94688);(7.66475,-0.760074);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.76667,0.205411);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(4.95196,1.15139);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.42556,0.437676);(8.5212,-0.0599884);(8.84734,0.898455);(7.11547,0.547401)
10.1;(4.15604,-1.40757);(8.52325,0.044318);(3.33909,3.48798);(9.27858,-1.30338);(6.87893,-0.921802);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.32801,-3.0888);(9.29387,1.29167);(3.21523,1.88853);(7.7333,-0.75114);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.8345,0.200272);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.01834,1.13836);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.50393,0.430462);(8.5212,-0.0599884);(8.84734,0.898455);(7.1894,0.551017)
10.15;(4.22063,-1.39337);(8.52325,0.044318);(3.32784,3.46083);(9.27858,-1.30338);(6.95086,-0.909391);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.33708,-3.06508);(9.29387,1.29167);(3.22797,1.83478);(7.80238,-0.74194);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.90454,0.194248);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.08266,1.12626);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.26347,0.554786)
10.2;(4.2852,-1.37946);(8.52325,0.044318);(3.32329,3.43374);(9.27858,-1.30338);(7.02243,-0.896862);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.30265,-3.04157);(9.29387,1.29167);(3.24693,1.78525);(7.87198,-0.732513);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(5.97415,0.188506);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.1477,1.11405);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.33763,0.558671)
10.25;(4.34971,-1.36578);(8.52325,0.044318);(3.32483,3.40672);(9.27858,-1.30338);(7.09364,-0.884196);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.27751,-3.01821);(9.29387,1.29167);(3.27156,1.73928);(7.94207,-0.722893);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.04338,0.183023);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.21341,1.10171);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.41185,0.562651)
10.3;(4.41399,-1.35228);(8.52325,0.044318);(3.33192,3.37979);(9.27858,-1.30338);(7.16447,-0.871383);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.26081,-2.99495);(9.29387,1.29167);(3.30138,1.69657);(8.01265,-0.713094);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.11224,0.177777);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.27985,1.08923);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.4861,0.566705)
10.35;(4.47842,-1.33885);(8.52325,0.044318);(3.31844,3.35297);(9.27858,-1.30338);(7.23492,-0.858421);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.25174,-2.9718);(9.29387,1.29167);(3.33594,1.65682);(8.08369,-0.70313);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.18077,0.17275);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.34658,1.07653);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.56035,0.570815)
10.4;(4.54294,-1.32546);(8.52325,0.044318);(3.31193,3.3263);(9.27858,-1.30338);(7.30496,-0.84531);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.24962,-2.9488);(9.29387,1.29167);(3.3748,1.61979);(8.1552,-0.693005);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.24899,0.167923);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.41357,1.06362);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.63459,0.574965)
10.45;(4.60754,-1.31209);(8.52325,0.044318);(3.31179,3.29979);(9.27858,-1.30338);(7.37455,-0.832052);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.25384,-2.92597);(9.29387,1.29167);(3.41758,1.58523);(8.22715,-0.682723);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.3202,0.161771);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.47751,1.05202);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.7088,0.579137)
10.5;(4.67197,-1.29889);(8.52325,0.044318);(3.31743,3.27347);(9.27858,-1.30338);(7.44895,-0.819545);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.26384,-2.90332);(9.29387,1.29167);(3.46392,1.5529);(8.29957,-0.672284);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.38555,0.156827);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.54216,1.04024);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.78299,0.583318)
10.55;(4.73618,-1.28581);(8.52325,0.044318);(3.31672,3.24734);(9.27858,-1.30338);(7.52262,-0.807357);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.26073,-2.88085);(9.29387,1.29167);(3.51349,1.5226);(8.37243,-0.661691);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.4533,0.150818);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.60506,1.02954);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.85686,0.588046)
10.6;(4.80024,-1.27286);(8.52325,0.044318);(3.3219,3.22141);(9.27858,-1.30338);(7.59571,-0.795124);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.2641,-2.85857);(9.29387,1.29167);(3.56598,1.49414);(8.4456,-0.650572);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.52079,0.145117);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.66872,1.01859);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(7.93042,0.592567)
10.65;(4.8641,-1.26);(8.52325,0.044318);(3.3221,3.19569);(9.27858,-1.30338);(7.66819,-0.782936);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.27339,-2.8365);(9.29387,1.29167);(3.62109,1.46732);(8.51922,-0.63919);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.58804,0.139698);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.7331,1.00737);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(8.00354,0.597223)
10.7;(4.92773,-1.2472);(8.52325,0.044318);(3.32816,3.17016);(9.27858,-1.30338);(7.7401,-0.770732);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.27025,-2.81462);(9.29387,1.29167);(3.67857,1.44199);(8.59325,-0.627356);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.65507,0.13454);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.79817,0.99589);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(8.07619,0.601752)
10.75;(4.99139,-1.23431);(8.52325,0.044318);(3.32284,3.14485);(9.27858,-1.30338);(7.81143,-0.75859);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.27368,-2.79294);(9.29387,1.29167);(3.73817,1.418);(8.66781,-0.615118);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.7219,0.129623);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.86358,0.984035);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(8.14828,0.606274)
10.8;(5.05509,-1.22133);(8.52325,0.044318);(3.32395,3.11975);(9.27858,-1.30338);(7.8822,-0.74652);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.2831,-2.77147);(9.29387,1.29167);(3.79967,1.3952);(8.66781,-0.615118);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.78854,0.124929);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.9293,0.971833);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(8.22085,0.609411)
10.85;(5.11879,-1.20826);(8.52325,0.044318);(3.33081,3.09492);(9.27858,-1.30338);(7.95212,-0.735019);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.27689,-2.75024);(9.29387,1.29167);(3.86286,1.37348);(8.66781,-0.615118);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.85845,0.118903);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(5.99182,0.960845);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(8.29414,0.611737)
10.9;(5.18219,-1.19532);(8.52325,0.044318);(3.31974,3.07031);(9.27858,-1.30338);(8.0211,-0.72384);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.27762,-2.72924);(9.29387,1.29167);(3.92755,1.3527);(8.66781,-0.615118);(-0.00602637,-0.625334);(8.69839,-0.666492);(8.85052,0.897892);(8.723,-0.76796);(8.67855,-0.623582);(8.75254,-0.830229);(6.92788,0.113213);(8.78154,-0.819512);(8.9397,-1.03948);(8.79342,0.843027);(6.05518,0.949637);(-0.175361,-0.0266381);(9.0799,1.11375);(8.57775,-0.0858443);(8.58207,0.421899);(8.5212,-0.0599884);(8.84734,0.898455);(8.36822,0.613078)
