time;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
16;(8.55335,0.304679);(8.98978,-1.02762);(6.61571,0.772414);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(5.95763,-0.936599);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.05;(8.55335,0.304679);(8.98978,-1.02762);(6.68381,0.759958);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.0171,-0.923319);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.1;(8.55335,0.304679);(8.98978,-1.02762);(6.75149,0.747309);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.07703,-0.909885);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.15;(8.55335,0.304679);(8.98978,-1.02762);(6.81877,0.734479);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.13738,-0.896311);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.2;(8.55335,0.304679);(8.98978,-1.02762);(6.8857,0.721481);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.1981,-0.882609);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.25;(8.55335,0.304679);(8.98978,-1.02762);(6.95231,0.708325);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.25917,-0.868792);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.3;(8.55335,0.304679);(8.98978,-1.02762);(7.02546,0.697067);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.31371,-0.856911);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.35;(8.55335,0.304679);(8.98978,-1.02762);(7.09771,0.685475);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.36916,-0.844744);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.4;(8.55335,0.304679);(8.98978,-1.02762);(7.16914,0.67357);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.42545,-0.832316);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.45;(8.55335,0.304679);(8.98978,-1.02762);(7.23982,0.661372);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.48249,-0.819649);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.5;(8.55335,0.304679);(8.98978,-1.02762);(7.30981,0.648899);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.54021,-0.806765);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.55;(8.55335,0.304679);(8.98978,-1.02762);(7.37919,0.636166);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.59856,-0.793683);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.6;(8.55335,0.304679);(8.98978,-1.02762);(7.44801,0.62319);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.65746,-0.780421);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.65;(8.55335,0.304679);(8.98978,-1.02762);(7.51631,0.609986);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.71688,-0.766994);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.7;(8.55335,0.304679);(8.98978,-1.02762);(7.58414,0.596566);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.77676,-0.753417);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.75;(8.55335,0.304679);(8.98978,-1.02762);(7.65154,0.582943);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.83705,-0.739704);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.8;(8.55335,0.304679);(8.98978,-1.02762);(7.71856,0.569129);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.89773,-0.725865);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.85;(8.55335,0.304679);(8.98978,-1.02762);(7.78522,0.555134);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(6.95876,-0.711912);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.9;(8.55335,0.304679);(8.98978,-1.02762);(7.85156,0.54097);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.02009,-0.697855);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
16.95;(8.55335,0.304679);(8.98978,-1.02762);(7.9176,0.526644);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.08172,-0.683703);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17;(8.55335,0.304679);(8.98978,-1.02762);(7.98337,0.512167);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.14359,-0.669464);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.05;(8.55335,0.304679);(8.98978,-1.02762);(8.06593,0.502258);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.18867,-0.659858);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.1;(8.55335,0.304679);(8.98978,-1.02762);(8.14669,0.491751);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.23553,-0.649742);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.15;(8.55335,0.304679);(8.98978,-1.02762);(8.2258,0.48067);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.28402,-0.639162);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.2;(8.55335,0.304679);(8.98978,-1.02762);(8.3034,0.469039);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.33398,-0.628157);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.25;(8.55335,0.304679);(8.98978,-1.02762);(8.37963,0.456878);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.38527,-0.616768);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.3;(8.55335,0.304679);(8.98978,-1.02762);(8.4546,0.444207);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.43778,-0.605026);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.35;(8.55335,0.304679);(8.98978,-1.02762);(8.52842,0.431043);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.49138,-0.592964);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.4;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.54599,-0.580611);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.45;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.60149,-0.56799);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.5;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.65782,-0.555127);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.55;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.71489,-0.542043);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.6;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.77264,-0.528756);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.65;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.831,-0.515285);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.7;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.88991,-0.501646);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.75;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(7.94933,-0.487853);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.8;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(8.0092,-0.473919);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.85;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(8.06949,-0.459858);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
17.9;(8.55335,0.304679);(8.98978,-1.02762);(8.6012,0.417403);(8.80147,-0.832927);(8.68721,-0.570853);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(8.13016,-0.445679);(8.99349,1.05044);(8.57928,0.279568);(8.68995,-0.601834);(8.57573,-0.286709);(8.53269,-0.00352413);(8.7642,0.817393);(8.58695,-0.356182);(8.70903,-0.598694);(8.67903,-0.611417);(8.72033,0.682247);(8.72038,-0.712228);(9.21975,-1.26728);(8.82609,0.862374);(8.71622,0.662321);(8.54487,-0.349886);(9.05989,1.1236);(8.56968,-0.140591);(8.57514,0.380361);(8.55165,-0.178787);(9.07351,1.09834);(8.90683,-0.939423)
