time;0;1;2;3;4;5;6;7;8;9
5.70508;(3.04538,0.0639051);(3.07851,2.24357);(1.05098,2.73732);(-1.13943,2.90539);(-1.78894,1.40559);(-3.43906,-0.0441403);(-1.71978,-1.20156);(-0.989772,-2.96674);(0.57451,-2.02844);(2.13638,-1.68284)
5.71008;(3.04,0.0639398);(3.07464,2.24105);(1.04981,2.73176);(-1.13863,2.90006);(-1.78363,1.40272);(-3.43337,-0.0442474);(-1.71541,-1.19803);(-0.988354,-2.96116);(0.573009,-2.02196);(2.13155,-1.68067)
5.71508;(3.03462,0.0639739);(3.07076,2.23852);(1.04865,2.72621);(-1.13784,2.89473);(-1.77832,1.39987);(-3.42768,-0.0443547);(-1.71104,-1.19452);(-0.986937,-2.95558);(0.571541,-2.01548);(2.1267,-1.6785)
5.72008;(3.02925,0.0640074);(3.06687,2.23599);(1.04751,2.72067);(-1.13705,2.88941);(-1.77302,1.39703);(-3.422,-0.0444623);(-1.70671,-1.19102);(-0.985523,-2.95);(0.570107,-2.00902);(2.12184,-1.67633)
5.72508;(3.02388,0.0640402);(3.06298,2.23348);(1.04638,2.71515);(-1.13628,2.8841);(-1.76772,1.39417);(-3.41632,-0.04457);(-1.70238,-1.18754);(-0.984111,-2.94442);(0.568704,-2.00258);(2.11698,-1.67414)
5.73008;(3.01853,0.0640722);(3.05908,2.23097);(1.04527,2.70965);(-1.1355,2.87879);(-1.76244,1.39131);(-3.41064,-0.0446781);(-1.69807,-1.18408);(-0.982702,-2.93884);(0.566917,-1.99587);(2.11252,-1.67222)
5.73508;(3.01319,0.0641043);(3.05517,2.22845);(1.04416,2.70415);(-1.13475,2.87349);(-1.75716,1.38847);(-3.40497,-0.0447864);(-1.69375,-1.18058);(-0.98133,-2.93332);(0.565171,-1.98918);(2.10805,-1.67029)
5.74008;(3.00786,0.0641364);(3.05126,2.22592);(1.04307,2.69868);(-1.13399,2.8682);(-1.75189,1.38564);(-3.3993,-0.0448949);(-1.68945,-1.17709);(-0.979959,-2.92779);(0.563464,-1.98252);(2.10357,-1.66836)
5.74508;(3.00253,0.0641684);(3.04734,2.2234);(1.04199,2.69321);(-1.13325,2.86292);(-1.74662,1.38282);(-3.39364,-0.0450036);(-1.68517,-1.17363);(-0.97859,-2.92227);(0.561798,-1.97587);(2.09908,-1.66641)
5.75008;(2.99721,0.0642004);(3.04341,2.2209);(1.04093,2.68776);(-1.13251,2.85764);(-1.74137,1.37997);(-3.38798,-0.0451126);(-1.68092,-1.17018);(-0.977222,-2.91675);(0.560172,-1.96923);(2.09458,-1.66445)
5.75508;(2.9919,0.0642321);(3.03948,2.21839);(1.03987,2.68232);(-1.13179,2.85238);(-1.73612,1.37714);(-3.38232,-0.0452219);(-1.67669,-1.16676);(-0.975857,-2.91122);(0.558585,-1.96261);(2.09007,-1.66249)
5.76008;(2.9866,0.0642637);(3.03554,2.21587);(1.03883,2.6769);(-1.13106,2.84711);(-1.73087,1.37433);(-3.37666,-0.0453314);(-1.67246,-1.16328);(-0.974528,-2.90575);(0.557039,-1.95601);(2.08555,-1.66052)
5.76508;(2.98131,0.0642949);(3.0316,2.21336);(1.0378,2.67149);(-1.13035,2.84186);(-1.72564,1.37151);(-3.37101,-0.0454413);(-1.66823,-1.15984);(-0.9732,-2.90029);(0.555531,-1.94943);(2.08101,-1.65854)
5.77008;(2.97602,0.0643256);(3.02765,2.21085);(1.03678,2.6661);(-1.12968,2.83663);(-1.72041,1.3687);(-3.36537,-0.0455515);(-1.664,-1.15643);(-0.971874,-2.89482);(0.554063,-1.94286);(2.07647,-1.65655)
5.77508;(2.97075,0.0643558);(3.02369,2.20833);(1.03577,2.66072);(-1.12901,2.8314);(-1.71519,1.3659);(-3.35972,-0.045662);(-1.6598,-1.15304);(-0.97055,-2.88935);(0.552635,-1.93631);(2.07191,-1.65456)
5.78008;(2.96548,0.0643855);(3.01973,2.20583);(1.03478,2.65535);(-1.12834,2.82617);(-1.70998,1.3631);(-3.35408,-0.0457729);(-1.65563,-1.14966);(-0.969228,-2.88388);(0.551246,-1.92977);(2.06735,-1.65255)
5.78508;(2.96022,0.0644145);(3.01577,2.20332);(1.0338,2.65001);(-1.12766,2.82094);(-1.70478,1.3603);(-3.34845,-0.0458843);(-1.65147,-1.14624);(-0.967938,-2.87846);(0.549896,-1.92324);(2.06277,-1.65054)
5.79008;(2.95497,0.0644427);(3.0118,2.20083);(1.03283,2.64467);(-1.127,2.81573);(-1.69959,1.3575);(-3.34281,-0.045996);(-1.64731,-1.14285);(-0.966649,-2.87304);(0.548586,-1.91673);(2.05817,-1.64852)
5.79508;(2.94973,0.0644701);(3.00783,2.19835);(1.03188,2.63935);(-1.12634,2.81051);(-1.6944,1.3547);(-3.33718,-0.0461081);(-1.64319,-1.13947);(-0.965361,-2.86762);(0.547314,-1.91023);(2.05357,-1.6465)
5.80009;(2.9445,0.0644963);(3.00385,2.19586);(1.03095,2.63405);(-1.12572,2.80532);(-1.68922,1.3519);(-3.33156,-0.0462206);(-1.63906,-1.13614);(-0.964076,-2.8622);(0.546081,-1.90375);(2.04894,-1.64447)
5.80509;(2.93928,0.0645214);(2.99986,2.19339);(1.03003,2.62877);(-1.1251,2.80013);(-1.68405,1.3491);(-3.32593,-0.0463336);(-1.63492,-1.13275);(-0.962831,-2.85684);(0.544889,-1.89728);(2.0443,-1.64243)
5.81009;(2.93411,0.0645283);(2.99587,2.19092);(1.02912,2.62349);(-1.12448,2.79493);(-1.67889,1.3463);(-3.32031,-0.0464471);(-1.63082,-1.12938);(-0.961587,-2.85149);(0.543699,-1.8908);(2.03966,-1.64038)
5.81509;(2.92893,0.0645266);(2.99188,2.18845);(1.02821,2.61822);(-1.12385,2.78974);(-1.67373,1.34353);(-3.3147,-0.046561);(-1.62676,-1.12603);(-0.960346,-2.84613);(0.542549,-1.88434);(2.03501,-1.63832)
5.82009;(2.92381,0.0644897);(2.9879,2.186);(1.02732,2.61297);(-1.12326,2.78456);(-1.66858,1.34074);(-3.30909,-0.0466753);(-1.62269,-1.12271);(-0.959106,-2.84077);(0.541388,-1.87786);(2.03035,-1.63624)
5.82509;(2.91869,0.0644451);(2.98392,2.18355);(1.02643,2.60772);(-1.12266,2.77937);(-1.66344,1.33797);(-3.30348,-0.0467902);(-1.61866,-1.11941);(-0.957868,-2.83541);(0.540269,-1.87139);(2.02568,-1.63415)
5.83009;(2.91357,0.0643929);(2.98005,2.1812);(1.02544,2.60238);(-1.12206,2.77419);(-1.6583,1.33522);(-3.29787,-0.0469056);(-1.61464,-1.11607);(-0.95666,-2.8301);(0.539193,-1.86494);(2.02101,-1.63205)
5.83509;(2.90854,0.0642945);(2.97617,2.17885);(1.02447,2.59706);(-1.12149,2.76902);(-1.65317,1.33248);(-3.29227,-0.0470215);(-1.61062,-1.11277);(-0.955454,-2.82478);(0.537703,-1.8582);(2.01675,-1.63023)
5.84009;(2.90352,0.0641967);(2.97228,2.17648);(1.02352,2.59176);(-1.12092,2.76385);(-1.64804,1.32976);(-3.28667,-0.0471378);(-1.60665,-1.10948);(-0.954248,-2.81947);(0.536263,-1.85148);(2.01248,-1.6284)
5.84509;(2.89851,0.0640994);(2.96838,2.17411);(1.02258,2.58647);(-1.12037,2.7587);(-1.64293,1.32706);(-3.28108,-0.0472546);(-1.60266,-1.10617);(-0.95308,-2.81421);(0.534871,-1.84478);(2.0082,-1.62657)
5.85009;(2.8935,0.0639946);(2.96449,2.17173);(1.02165,2.5812);(-1.11983,2.75354);(-1.63781,1.32438);(-3.27549,-0.047372);(-1.5987,-1.10288);(-0.951912,-2.80896);(0.533529,-1.83809);(2.0039,-1.62472)
5.85509;(2.88847,0.0638785);(2.96061,2.16935);(1.02074,2.57594);(-1.11931,2.74841);(-1.63271,1.32171);(-3.2699,-0.0474897);(-1.59475,-1.09962);(-0.950746,-2.80369);(0.532235,-1.83142);(1.99958,-1.62287)
5.86009;(2.88345,0.0637629);(2.95672,2.16699);(1.01984,2.57069);(-1.1188,2.74327);(-1.62761,1.31905);(-3.26432,-0.047608);(-1.59084,-1.09639);(-0.94958,-2.79843);(0.530991,-1.82476);(1.99526,-1.62101)
5.86509;(2.87844,0.0636475);(2.95283,2.16461);(1.01895,2.56547);(-1.11828,2.73814);(-1.62252,1.3164);(-3.25874,-0.0477269);(-1.58694,-1.09312);(-0.948444,-2.79321);(0.529798,-1.81811);(1.99092,-1.61914)
5.87009;(2.8734,0.0635155);(2.94896,2.16226);(1.01808,2.56026);(-1.1178,2.73301);(-1.61744,1.31376);(-3.25316,-0.0478463);(-1.58306,-1.08989);(-0.947308,-2.78799);(0.528658,-1.81147);(1.98656,-1.61726)
5.87509;(2.86838,0.0633839);(2.94509,2.1599);(1.01723,2.55506);(-1.1173,2.72789);(-1.61237,1.31112);(-3.24758,-0.0479662);(-1.57921,-1.08668);(-0.946175,-2.78277);(0.527557,-1.80485);(1.98219,-1.61538)
5.88009;(2.86336,0.0632525);(2.94121,2.15756);(1.01639,2.54989);(-1.11683,2.72278);(-1.60731,1.30848);(-3.24201,-0.0480867);(-1.57535,-1.08346);(-0.945067,-2.7776);(0.526492,-1.79823);(1.9778,-1.6135)
5.88509;(2.85835,0.063121);(2.93733,2.15522);(1.01557,2.54472);(-1.11634,2.71766);(-1.60225,1.30585);(-3.23644,-0.0482078);(-1.57153,-1.08026);(-0.943962,-2.77242);(0.525465,-1.79162);(1.97339,-1.6116)
5.89009;(2.85335,0.0629893);(2.93344,2.15293);(1.01476,2.53957);(-1.11586,2.71256);(-1.59721,1.30318);(-3.23094,-0.048351);(-1.56761,-1.07699);(-0.942916,-2.76732);(0.524474,-1.78503);(1.96898,-1.60969)
5.89509;(2.84836,0.0628573);(2.92955,2.15063);(1.01396,2.53443);(-1.11536,2.70745);(-1.59217,1.30052);(-3.22543,-0.0484946);(-1.56374,-1.07374);(-0.941873,-2.76223);(0.523521,-1.77844);(1.96455,-1.60777)
5.90009;(2.84338,0.062725);(2.92564,2.14832);(1.01317,2.5293);(-1.11485,2.70234);(-1.58714,1.29789);(-3.21993,-0.0486385);(-1.5599,-1.07051);(-0.940835,-2.75713);(0.522605,-1.77186);(1.96012,-1.60584)
5.90509;(2.83838,0.0625751);(2.92177,2.14601);(1.0124,2.52418);(-1.11435,2.69724);(-1.58211,1.29528);(-3.21443,-0.0487826);(-1.55609,-1.06732);(-0.939806,-2.75202);(0.521724,-1.76529);(1.95567,-1.6039)
5.91009;(2.83339,0.062425);(2.91788,2.1437);(1.01164,2.51907);(-1.11386,2.69215);(-1.57709,1.29269);(-3.20893,-0.0489271);(-1.55229,-1.06417);(-0.938775,-2.74691);(0.52088,-1.75872);(1.95122,-1.60194)
5.91509;(2.8284,0.0622746);(2.91405,2.14144);(1.01082,2.51393);(-1.11338,2.68707);(-1.57208,1.2901);(-3.20344,-0.0490719);(-1.54851,-1.06105);(-0.937741,-2.74179);(0.52007,-1.75217);(1.94676,-1.59998)
5.92009;(2.82343,0.0621241);(2.91021,2.13917);(1.01001,2.50879);(-1.11292,2.682);(-1.56708,1.28753);(-3.19801,-0.0492402);(-1.54459,-1.05783);(-0.936796,-2.73681);(0.519297,-1.74562);(1.94228,-1.598)
5.92509;(2.81853,0.0619468);(2.90638,2.13689);(1.00922,2.50366);(-1.11245,2.67694);(-1.56208,1.28498);(-3.19258,-0.0494086);(-1.54072,-1.05463);(-0.935848,-2.73181);(0.518492,-1.73905);(1.9378,-1.59602)
5.93009;(2.81363,0.0617689);(2.90253,2.13461);(1.00842,2.49855);(-1.11218,2.67232);(-1.55688,1.28198);(-3.18715,-0.049577);(-1.53688,-1.05146);(-0.934897,-2.72681);(0.517724,-1.73248);(1.9333,-1.59402)
5.93509;(2.80875,0.0615907);(2.8987,2.13232);(1.00763,2.49346);(-1.1119,2.6677);(-1.55168,1.27901);(-3.18173,-0.0497458);(-1.53309,-1.04832);(-0.933942,-2.72181);(0.516984,-1.72593);(1.92879,-1.59202)
5.94009;(2.80387,0.0614119);(2.89486,2.13002);(1.00685,2.48837);(-1.1116,2.66308);(-1.54649,1.27609);(-3.1763,-0.0499147);(-1.52934,-1.04522);(-0.932983,-2.71681);(0.516271,-1.71938);(1.92427,-1.59003)
5.94509;(2.799,0.0612249);(2.89104,2.12772);(1.00606,2.4833);(-1.11128,2.65845);(-1.5413,1.27322);(-3.17088,-0.0500839);(-1.52567,-1.04196);(-0.932022,-2.71179);(0.515153,-1.71254);(1.92013,-1.58836)
5.95009;(2.79413,0.0610374);(2.88721,2.1254);(1.00534,2.47827);(-1.11095,2.65381);(-1.53611,1.27038);(-3.16545,-0.0502531);(-1.52205,-1.03874);(-0.931057,-2.70678);(0.514083,-1.70571);(1.91593,-1.5867)
5.95509;(2.78926,0.0608417);(2.88343,2.12312);(1.00457,2.47322);(-1.11061,2.64916);(-1.53093,1.26756);(-3.16009,-0.0504409);(-1.51842,-1.03554);(-0.930088,-2.70175);(0.513058,-1.69889);(1.91172,-1.58503)
5.96009;(2.7844,0.0606448);(2.87964,2.12083);(1.00381,2.46818);(-1.11025,2.64451);(-1.52576,1.26478);(-3.15472,-0.0506286);(-1.51485,-1.03238);(-0.929116,-2.69672);(0.51208,-1.69208);(1.90749,-1.58335)
5.96509;(2.77955,0.0604466);(2.87584,2.11852);(1.00306,2.46316);(-1.10988,2.63985);(-1.52059,1.26203);(-3.14941,-0.0508323);(-1.51128,-1.02923);(-0.928142,-2.69169);(0.511146,-1.68528);(1.90326,-1.58166)
5.97009;(2.7747,0.0602471);(2.87209,2.11626);(1.00225,2.4581);(-1.1095,2.63519);(-1.51543,1.2593);(-3.14409,-0.0510355);(-1.50776,-1.02612);(-0.927164,-2.68664);(0.510257,-1.67848);(1.89902,-1.57995)
5.97509;(2.76987,0.0600463);(2.86833,2.11398);(1.00145,2.45306);(-1.1091,2.63052);(-1.51027,1.2566);(-3.13883,-0.0512515);(-1.50422,-1.02299);(-0.926203,-2.68164);(0.509411,-1.6717);(1.89476,-1.57823)
5.98009;(2.76504,0.0598441);(2.86457,2.1117);(1.00066,2.44803);(-1.10872,2.62586);(-1.50513,1.25393);(-3.13356,-0.0514668);(-1.50069,-1.01991);(-0.925239,-2.67663);(0.508609,-1.66492);(1.8905,-1.5765)
5.98509;(2.76022,0.0596406);(2.8608,2.1094);(0.999881,2.44302);(-1.10833,2.6212);(-1.49998,1.25128);(-3.12836,-0.051704);(-1.49713,-1.01681);(-0.924293,-2.67166);(0.50785,-1.65814);(1.88622,-1.57476)
5.99009;(2.75541,0.0594355);(2.85701,2.10709);(0.999106,2.43802);(-1.10793,2.61653);(-1.49485,1.24866);(-3.12315,-0.0519405);(-1.49362,-1.01374);(-0.923344,-2.66669);(0.507135,-1.65137);(1.88193,-1.573)
5.99509;(2.7506,0.0592216);(2.8533,2.10484);(0.998272,2.43297);(-1.10754,2.61187);(-1.48973,1.24607);(-3.11795,-0.0521761);(-1.49011,-1.01068);(-0.922419,-2.66176);(0.506462,-1.64461);(1.87764,-1.57123)
6.00009;(2.7458,0.0590063);(2.84958,2.10259);(0.997447,2.42794);(-1.10714,2.60721);(-1.48461,1.2435);(-3.11274,-0.052411);(-1.48664,-1.00766);(-0.92149,-2.65683);(0.505832,-1.63784);(1.87333,-1.56945)
6.00509;(2.74101,0.0587896);(2.84585,2.10032);(0.996631,2.42293);(-1.10675,2.60255);(-1.4795,1.24096);(-3.10759,-0.0526622);(-1.48313,-1.00462);(-0.92058,-2.65194);(0.505244,-1.63108);(1.86901,-1.56766)
6.01009;(2.73623,0.0585713);(2.84213,2.09805);(0.995823,2.41794);(-1.10634,2.59789);(-1.4744,1.23843);(-3.10244,-0.0529125);(-1.47967,-1.00163);(-0.919667,-2.64704);(0.504683,-1.62432);(1.86468,-1.56585)
6.01509;(2.73145,0.0583515);(2.83842,2.09579);(0.995024,2.41296);(-1.10594,2.59323);(-1.46932,1.2359);(-3.09745,-0.0532382);(-1.47606,-0.998566);(-0.918776,-2.64219);(0.504153,-1.61755);(1.86035,-1.56403)
6.02009;(2.72669,0.0581299);(2.83471,2.09352);(0.994234,2.40799);(-1.10552,2.58856);(-1.46424,1.23339);(-3.09246,-0.0535624);(-1.4725,-0.995546);(-0.917881,-2.63734);(0.503656,-1.61079);(1.856,-1.5622)
6.02509;(2.72194,0.0579065);(2.831,2.09126);(0.993452,2.40304);(-1.10509,2.58389);(-1.45918,1.2309);(-3.08746,-0.053885);(-1.46899,-0.992571);(-0.916983,-2.63247);(0.503193,-1.60402);(1.85163,-1.56036)
6.03009;(2.7172,0.0576813);(2.8273,2.089);(0.992679,2.39811);(-1.10469,2.57924);(-1.45413,1.22842);(-3.08247,-0.054206);(-1.46549,-0.989666);(-0.916081,-2.6276);(0.502765,-1.59725);(1.84726,-1.55851)
6.03509;(2.71248,0.0574542);(2.8236,2.08674);(0.991915,2.3932);(-1.10428,2.57458);(-1.44909,1.22595);(-3.07747,-0.0545256);(-1.46202,-0.986761);(-0.915201,-2.62278);(0.502377,-1.59047);(1.84288,-1.55664)
6.04009;(2.70776,0.0572252);(2.8199,2.08447);(0.991158,2.3883);(-1.10385,2.56991);(-1.44406,1.2235);(-3.07247,-0.0548437);(-1.45859,-0.983786);(-0.91435,-2.61801);(0.502034,-1.58368);(1.8385,-1.55483)
6.04509;(2.70305,0.0569935);(2.81627,2.08227);(0.990342,2.38336);(-1.10342,2.56525);(-1.43905,1.22107);(-3.06748,-0.0551602);(-1.4552,-0.980884);(-0.913496,-2.61324);(0.501735,-1.57687);(1.83411,-1.553)
6.05009;(2.69854,0.0566551);(2.81264,2.08006);(0.989534,2.37843);(-1.10299,2.56059);(-1.43405,1.21866);(-3.06248,-0.0554752);(-1.45177,-0.977951);(-0.912674,-2.60853);(0.501234,-1.56998);(1.82971,-1.55116)
6.05509;(2.69403,0.0563096);(2.8091,2.07782);(0.988738,2.37352);(-1.10257,2.55593);(-1.42906,1.21626);(-3.05748,-0.0557885);(-1.44839,-0.975095);(-0.911848,-2.60381);(0.5007,-1.56303);(1.8253,-1.5493)
6.06009;(2.68953,0.0559614);(2.80556,2.07558);(0.987952,2.36863);(-1.10214,2.55128);(-1.42408,1.21388);(-3.05247,-0.0561001);(-1.44491,-0.972103);(-0.91111,-2.59922);(0.500157,-1.55612);(1.82089,-1.54746)
6.06509;(2.68505,0.0556098);(2.80201,2.07334);(0.987178,2.36376);(-1.10173,2.54664);(-1.41912,1.21152);(-3.04747,-0.0564098);(-1.44148,-0.969183);(-0.910367,-2.59462);(0.499671,-1.54919);(1.81646,-1.54561)
6.07009;(2.68054,0.0552415);(2.79847,2.07111);(0.986414,2.3589);(-1.10132,2.54201);(-1.41417,1.20918);(-3.04247,-0.0567177);(-1.43809,-0.966354);(-0.909621,-2.59002);(0.499257,-1.54223);(1.81202,-1.54374)
6.07509;(2.67605,0.0548701);(2.79493,2.06887);(0.985662,2.35406);(-1.10092,2.53738);(-1.40923,1.20686);(-3.03746,-0.0570238);(-1.4347,-0.96354);(-0.90887,-2.58541);(0.498835,-1.5353);(1.80758,-1.54187)
6.08009;(2.67157,0.0544956);(2.79138,2.06662);(0.98492,2.34924);(-1.10056,2.53277);(-1.40431,1.20456);(-3.03245,-0.0573282);(-1.43126,-0.960754);(-0.908114,-2.58079);(0.498405,-1.5284);(1.80313,-1.54001)
6.08509;(2.6671,0.0541177);(2.78782,2.06437);(0.984188,2.34443);(-1.10018,2.52816);(-1.3994,1.20227);(-3.02744,-0.057631);(-1.42782,-0.957974);(-0.907355,-2.57617);(0.497968,-1.52151);(1.79868,-1.53816)
6.09009;(2.66263,0.0537307);(2.78426,2.06212);(0.983468,2.33964);(-1.09979,2.52354);(-1.39451,1.20001);(-3.02244,-0.0579321);(-1.42439,-0.955199);(-0.906592,-2.57154);(0.497522,-1.51465);(1.79423,-1.5363)
6.09509;(2.65816,0.0533342);(2.78078,2.05993);(0.982686,2.3348);(-1.09939,2.51892);(-1.38963,1.19777);(-3.01743,-0.0582315);(-1.42097,-0.952428);(-0.905826,-2.5669);(0.497069,-1.50781);(1.78977,-1.53445)
6.10009;(2.65371,0.0529342);(2.77728,2.05774);(0.981916,2.32998);(-1.09897,2.51429);(-1.38477,1.19554);(-3.01242,-0.0585293);(-1.41756,-0.949663);(-0.905056,-2.56225);(0.496608,-1.501);(1.78531,-1.5326)
6.10509;(2.64927,0.0525302);(2.77378,2.05555);(0.981159,2.32518);(-1.09853,2.50965);(-1.37992,1.19334);(-3.0074,-0.0588254);(-1.41415,-0.946902);(-0.904282,-2.5576);(0.496139,-1.49421);(1.78085,-1.53076)
6.11009;(2.64483,0.052122);(2.77027,2.05334);(0.980415,2.3204);(-1.09812,2.50503);(-1.37509,1.19115);(-3.0025,-0.0591662);(-1.41079,-0.944266);(-0.903506,-2.55294);(0.495839,-1.4873);(1.77638,-1.52891)
6.11509;(2.64041,0.0517097);(2.76677,2.05113);(0.979682,2.31563);(-1.09769,2.5004);(-1.37027,1.18899);(-2.99759,-0.0595049);(-1.40741,-0.941579);(-0.902748,-2.54834);(0.495518,-1.48041);(1.77191,-1.52707)
6.12009;(2.636,0.0512929);(2.76328,2.04891);(0.978962,2.31089);(-1.09725,2.49577);(-1.36547,1.18684);(-2.99268,-0.0598416);(-1.40395,-0.938765);(-0.902072,-2.54386);(0.495173,-1.47354);(1.76743,-1.52522)
6.12509;(2.63161,0.0508711);(2.75979,2.04668);(0.978255,2.30616);(-1.0968,2.49113);(-1.36069,1.18471);(-2.98777,-0.060176);(-1.40051,-0.935954);(-0.901391,-2.53937);(0.494799,-1.4667);(1.76295,-1.52338)
6.13009;(2.62722,0.050444);(2.75656,2.04472);(0.977306,2.30118);(-1.09657,2.48694);(-1.35568,1.18214);(-2.98286,-0.0605081);(-1.39702,-0.933166);(-0.900706,-2.53487);(0.494418,-1.45988);(1.75847,-1.52155)
6.13509;(2.62285,0.0500123);(2.75331,2.04274);(0.976371,2.29622);(-1.09632,2.48274);(-1.3507,1.1796);(-2.97795,-0.0608387);(-1.39356,-0.930391);(-0.900018,-2.53037);(0.494032,-1.45308);(1.75399,-1.51972)
6.14009;(2.6185,0.0495756);(2.75005,2.04075);(0.975452,2.2913);(-1.09606,2.47853);(-1.34573,1.17709);(-2.97303,-0.0611676);(-1.3901,-0.927628);(-0.899325,-2.52586);(0.493641,-1.44632);(1.7495,-1.5179)
6.14509;(2.61416,0.0491336);(2.74677,2.03874);(0.974546,2.28639);(-1.09578,2.47431);(-1.34077,1.17463);(-2.96811,-0.0614947);(-1.3869,-0.925089);(-0.898629,-2.52134);(0.49349,-1.43937);(1.745,-1.51608)
6.15009;(2.60984,0.0486863);(2.7435,2.03672);(0.973655,2.28151);(-1.09549,2.47008);(-1.33583,1.17219);(-2.96323,-0.0618246);(-1.38366,-0.922501);(-0.89795,-2.51687);(0.493316,-1.43245);(1.7405,-1.51425)
6.15509;(2.60554,0.0482335);(2.74023,2.03469);(0.972778,2.27666);(-1.09518,2.46585);(-1.33091,1.16978);(-2.95838,-0.0621617);(-1.38029,-0.919766);(-0.897364,-2.51254);(0.493116,-1.42555);(1.73598,-1.51243)
6.16009;(2.60124,0.0477695);(2.73696,2.03264);(0.971916,2.27183);(-1.09486,2.4616);(-1.326,1.16741);(-2.95354,-0.0624964);(-1.37693,-0.917043);(-0.896774,-2.5082);(0.492911,-1.41868);(1.73147,-1.51059)
6.16509;(2.59694,0.047294);(2.7337,2.03056);(0.971069,2.26703);(-1.09452,2.45734);(-1.32111,1.16507);(-2.94869,-0.0628287);(-1.37358,-0.914333);(-0.89618,-2.50386);(0.492661,-1.41183);(1.72698,-1.50876)
6.17009;(2.59267,0.0468134);(2.73044,2.02851);(0.970236,2.26225);(-1.09416,2.45308);(-1.31624,1.16273);(-2.94384,-0.0631584);(-1.37025,-0.911634);(-0.89558,-2.49951);(0.492407,-1.40502);(1.72246,-1.50692)
6.17509;(2.58841,0.0463213);(2.72717,2.02645);(0.96942,2.25749);(-1.09379,2.44881);(-1.31139,1.16043);(-2.93898,-0.0634856);(-1.36692,-0.908949);(-0.894977,-2.49514);(0.492148,-1.39823);(1.71795,-1.50508)
6.18009;(2.58414,0.0458175);(2.72388,2.02439);(0.96862,2.25275);(-1.0934,2.44453);(-1.30655,1.15815);(-2.93413,-0.0638102);(-1.36362,-0.906276);(-0.89437,-2.49078);(0.491498,-1.39112);(1.71383,-1.50356)
6.18509;(2.57988,0.0453101);(2.72059,2.02232);(0.967839,2.24804);(-1.093,2.44024);(-1.30174,1.15589);(-2.92927,-0.0641323);(-1.36031,-0.903633);(-0.893758,-2.4864);(0.490847,-1.38406);(1.70969,-1.50201)
6.19009;(2.57563,0.0447991);(2.71728,2.02025);(0.967076,2.24336);(-1.09259,2.43595);(-1.29695,1.15366);(-2.92459,-0.0645404);(-1.35683,-0.90093);(-0.893141,-2.48201);(0.490194,-1.37703);(1.70555,-1.50046)
6.19509;(2.57139,0.0442842);(2.71397,2.01818);(0.966331,2.23869);(-1.09216,2.43165);(-1.29217,1.15147);(-2.91991,-0.0649453);(-1.35335,-0.89826);(-0.89252,-2.47761);(0.489538,-1.37003);(1.70138,-1.49888)
6.20009;(2.56717,0.0437651);(2.71064,2.0161);(0.965604,2.23406);(-1.09171,2.42734);(-1.28743,1.1493);(-2.91523,-0.0653467);(-1.34987,-0.895622);(-0.891894,-2.4732);(0.48888,-1.36307);(1.69721,-1.49729)
6.20509;(2.56295,0.0432418);(2.70731,2.01401);(0.964896,2.22944);(-1.09126,2.42302);(-1.2827,1.14717);(-2.91054,-0.0657448);(-1.34639,-0.893014);(-0.891264,-2.46879);(0.48822,-1.35614);(1.69302,-1.49569)
6.21009;(2.55874,0.042714);(2.70396,2.01192);(0.964206,2.22485);(-1.09078,2.41869);(-1.278,1.14506);(-2.90585,-0.0661395);(-1.34293,-0.890393);(-0.89063,-2.46436);(0.487557,-1.34925);(1.68883,-1.49411)
6.21509;(2.55454,0.0421811);(2.70061,2.00982);(0.963535,2.22028);(-1.09029,2.41436);(-1.27332,1.14299);(-2.90116,-0.0665308);(-1.33971,-0.888003);(-0.889992,-2.45993);(0.487133,-1.3422);(1.68463,-1.49251)
6.22009;(2.55036,0.0416433);(2.69724,2.00772);(0.962882,2.21573);(-1.08979,2.41002);(-1.26866,1.14094);(-2.89654,-0.0669497);(-1.33639,-0.885518);(-0.889377,-2.45555);(0.486707,-1.33517);(1.68042,-1.49092)
6.22509;(2.54618,0.0411002);(2.69387,2.00561);(0.962246,2.21121);(-1.08928,2.40567);(-1.26403,1.13892);(-2.89192,-0.0673649);(-1.33309,-0.883036);(-0.888758,-2.45117);(0.486278,-1.32819);(1.67621,-1.48933)
6.23009;(2.54201,0.0405515);(2.69056,2.00356);(0.961555,2.20664);(-1.08875,2.40131);(-1.25942,1.13693);(-2.88729,-0.0677764);(-1.3298,-0.880557);(-0.888135,-2.44678);(0.485846,-1.32124);(1.672,-1.48774)
6.2351;(2.53786,0.0399971);(2.68725,2.0015);(0.960883,2.2021);(-1.0882,2.39695);(-1.25484,1.13496);(-2.88266,-0.0681842);(-1.32652,-0.878082);(-0.887508,-2.44238);(0.485411,-1.31433);(1.66778,-1.48616)
6.2401;(2.53371,0.0394364);(2.68392,1.99943);(0.960231,2.19758);(-1.08768,2.3926);(-1.25028,1.13302);(-2.87803,-0.0685883);(-1.32321,-0.875628);(-0.886878,-2.43797);(0.484974,-1.30745);(1.66356,-1.48459)
6.2451;(2.52958,0.0388694);(2.68058,1.99735);(0.959597,2.19309);(-1.08739,2.38869);(-1.24549,1.13064);(-2.87339,-0.0689887);(-1.31991,-0.873177);(-0.886245,-2.43355);(0.484533,-1.30061);(1.65933,-1.48302)
